kmeans2,kmeans3,kmeans4,kmeans5,kmeans6,lat,lon
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7870372043,-122.418274172
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
mediumseagreen,coral,mediumseagreen,coral,coral,37.7586968166,-122.417964484
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
mediumseagreen,coral,mediumseagreen,coral,coral,37.7652491154,-122.41638971
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7921733285,-122.422695629
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620990021,-122.415000537
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.789829767,-122.418844748
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7907880214,-122.419039119
mediumseagreen,coral,mediumseagreen,coral,coral,37.7580118295,-122.415770264
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7889098399,-122.418658295
mediumseagreen,coral,mediumseagreen,coral,coral,37.7562905437,-122.417664997
mediumseagreen,coral,mediumseagreen,coral,coral,37.7652491154,-122.41638971
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7908244664,-122.418219834
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.787965257,-122.418467748
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.75872019,-122.418513906
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620990021,-122.415000537
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7843944492,-122.416916142
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.787965257,-122.418467748
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7780245675,-122.41544416
mediumseagreen,coral,mediumseagreen,coral,coral,37.7605000726,-122.414845139
mediumseagreen,coral,mediumseagreen,coral,coral,37.7571005796,-122.417812559
mediumseagreen,coral,mediumseagreen,coral,coral,37.7634954373,-122.418486297
mediumseagreen,darkviolet,navy,navy,darkviolet,37.7514695838,-122.47527931
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7652491154,-122.41638971
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7889098399,-122.418658295
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7874861572,-122.418368839
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7861007452,-122.418090767
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7870372044,-122.418274172
mediumseagreen,coral,mediumseagreen,coral,coral,37.7634954373,-122.418486297
mediumseagreen,coral,mediumseagreen,coral,coral,37.7587640201,-122.416872884
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7898297669,-122.418844748
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7870372044,-122.418274172
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7886989511,-122.420307356
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620347867,-122.416078424
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620347867,-122.416078424
coral,mediumseagreen,coral,yellow,yellow,37.7897596938,-122.404828019
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7907880214,-122.419039119
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.787965257,-122.418467748
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7877570602,-122.420120319
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
mediumseagreen,coral,mediumseagreen,coral,coral,37.7634954373,-122.418486297
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
mediumseagreen,coral,mediumseagreen,coral,coral,37.7605000726,-122.414845139
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7872807076,-122.420021471
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620990021,-122.415000537
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7843944492,-122.416916142
mediumseagreen,coral,mediumseagreen,coral,coral,37.7626952876,-122.418277911
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7905094152,-122.417368207
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7888565421,-122.419508198
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7851670875,-122.417903978
mediumseagreen,coral,mediumseagreen,coral,coral,37.7627500213,-122.417323189
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7905261965,-122.42153486
coral,mediumseagreen,coral,yellow,yellow,37.7900996274,-122.400316057
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620990021,-122.415000537
mediumseagreen,coral,mediumseagreen,coral,coral,37.7586968166,-122.417964484
coral,mediumseagreen,coral,mediumseagreen,turquoise,37.7886989512,-122.420307356
mediumseagreen,coral,mediumseagreen,coral,coral,37.7634954373,-122.418486297
mediumseagreen,coral,mediumseagreen,coral,coral,37.7651098786,-122.418701003
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
mediumseagreen,coral,mediumseagreen,coral,coral,37.7620990021,-122.415000537
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7874861572,-122.418368839
mediumseagreen,darkviolet,navy,navy,darkviolet,37.7449003145,-122.477445303
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
mediumseagreen,coral,mediumseagreen,coral,coral,37.7636337703,-122.416230393
mediumseagreen,coral,mediumseagreen,coral,coral,37.7604330004,-122.41592985
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
coral,mediumseagreen,coral,mediumseagreen,mediumseagreen,37.7844496613,-122.416075285
mediumseagreen,coral,mediumseagreen,coral,coral,37.7594884557,-122.417970955
mediumseagreen,coral,mediumseagreen,coral,coral,37.7652491154,-122.41638971
